100.896,31.427,97.021,100.896,97.021,0.953,130.820,1.832,109.028,109.028,224.766,109.028,224.766,0.953,9.085,9.085,53.988,9.525,134.893,134.893,258.881,134.893,258.881,34.950,34.950,68.748,35.390,107.898,107.898,449.190,107.898,40.895,7.955,7.955,401.789,8.395,200.839,200.839,477.264,200.839,68.968,100.896,100.896,253.556,236.722,52.785,54.942,64.711,64.711,4.570,12.86,393.70,9.58,393.70
79.117,100.896,201.636,1.456,201.636,1.456,297.092,2.799,86.245,8.584,55.899,8.584,55.899,1.456,8.584,8.584,18.169,9.255,131.998,54.336,123.243,54.336,123.243,54.336,54.336,157.164,55.008,84.805,7.143,101.600,7.143,60.187,7.143,7.143,197.708,7.815,156.779,79.117,196.020,79.117,154.607,79.117,79.117,472.425,185.475,132.745,254.816,7.347,7.347,3.412,7.95,195.66,9.86,195.66
4.996,1.456,330.713,4.996,330.713,4.996,25.780,9.606,3.145,3.145,327.767,3.145,327.767,4.996,3.145,3.145,84.216,5.451,329.629,329.629,323.362,329.629,323.362,329.629,329.629,8.088,331.935,4.678,4.678,472.999,4.678,334.728,4.678,4.678,126.039,6.983,5.906,5.906,149.449,5.906,11.177,5.906,5.906,118.084,12.807,10.208,365.905,5.392,5.392,0.689,14.97,540.52,11.75,540.52
3.708,4.996,251.818,3.708,251.818,3.708,127.864,39.914,4.476,4.476,375.336,4.476,375.336,3.708,4.476,4.476,112.897,38.971,192.693,192.693,421.801,192.693,421.801,192.693,192.693,64.322,227.188,5.083,5.083,554.030,5.083,200.316,5.083,5.083,354.283,39.578,17.333,17.333,424.169,17.333,70.454,17.333,17.333,305.083,72.698,127.495,66.248,6.983,6.983,0.054,3.70,343.17,4.65,343.17
36.101,3.708,300.336,5.539,300.336,5.539,222.721,10.651,38.136,38.136,227.862,7.574,227.862,5.539,7.574,7.574,83.027,10.129,223.410,223.410,170.552,192.847,170.552,192.847,192.847,114.821,195.403,35.179,35.179,247.226,4.617,199.583,4.617,4.617,171.855,7.173,66.664,66.664,167.406,36.101,119.763,36.101,36.101,420.569,83.596,5.471,309.121,6.212,6.212,11.706,29.29,377.47,109.03,377.47
9.173,36.101,211.724,2.068,211.724,2.068,49.701,3.977,9.616,9.616,355.137,2.512,355.137,2.068,2.512,2.512,74.463,3.466,202.009,202.009,306.099,194.905,306.099,194.905,194.905,22.845,195.859,13.461,13.461,666.278,6.357,203.703,6.357,6.357,403.916,7.311,16.277,16.277,490.261,9.173,27.686,9.173,9.173,147.009,21.099,72.336,86.960,9.174,9.174,2.073,7.59,763.06,8.58,763.06
28.048,9.173,231.275,28.048,231.275,28.048,298.206,1.382,31.883,31.883,286.741,31.883,286.741,28.048,31.883,31.883,82.195,4.886,110.372,110.372,308.569,110.372,308.569,110.372,110.372,153.194,83.375,35.720,35.720,481.357,35.720,92.673,35.720,35.720,472.238,8.723,55.376,55.376,547.264,55.376,158.580,55.376,55.376,533.595,65.709,40.440,188.045,27.790,27.790,10.947,12.10,296.82,3.15,296.82
44.792,28.048,204.827,44.792,204.827,44.792,84.835,9.787,47.886,47.886,133.996,47.886,133.996,44.792,47.886,47.886,23.720,10.533,209.361,209.361,192.998,209.361,192.998,209.361,209.361,46.310,172.007,44.366,44.366,252.643,44.366,181.527,44.366,44.366,116.333,7.012,84.494,84.494,123.243,84.494,52.127,84.494,84.494,154.865,104.099,285.020,267.118,25.032,4.795,2.941,9.97,365.90,4.48,365.90
28.593,44.792,165.763,28.593,165.763,28.593,39.197,6.866,30.901,30.901,229.314,30.901,229.314,28.593,30.901,30.901,48.542,7.527,180.888,180.888,408.684,180.888,408.684,180.888,180.888,18.254,157.514,30.174,30.174,428.332,30.174,169.192,30.174,30.174,233.475,6.800,53.614,53.614,285.933,53.614,26.792,53.614,53.614,105.993,66.382,25.338,225.392,4.927,4.927,64.117,11.08,126.09,7.57,126.09
3.312,28.593,313.144,3.312,313.144,3.312,64.093,6.369,2.295,2.295,427.580,2.295,427.580,3.312,2.295,2.295,142.047,3.824,288.685,288.685,300.660,288.685,300.660,288.685,288.685,28.591,290.214,5.299,5.299,532.092,5.299,302.469,5.299,5.299,229.199,6.827,5.020,5.020,271.177,5.020,41.555,5.020,5.020,234.731,11.083,13.001,99.683,60.723,5.702,5.364,132.46,158.17,2.51,158.17
151.845,3.312,134.281,5.094,134.281,5.094,29.636,9.795,158.766,158.766,379.884,12.014,379.884,5.094,12.014,12.014,216.706,14.365,277.641,277.641,230.012,130.890,230.012,130.890,130.890,7.096,133.240,151.414,151.414,137.849,4.663,144.480,4.663,4.663,31.361,7.013,298.596,298.596,15.443,151.845,22.074,151.845,151.845,253.438,355.482,13.907,31.846,66.733,66.733,196.140,9.35,169.32,31.88,169.32
0.099,0.099,627.817,0.099,627.817,0.099,95.478,0.190,0.054,0.054,470.073,0.054,470.073,0.099,0.054,0.054,115.746,0.099,584.312,584.312,100.240,584.312,100.240,584.312,584.312,46.800,584.358,9.753,9.753,628.716,9.753,602.742,9.753,9.753,95.226,9.799,0.071,0.071,88.007,0.071,62.033,0.071,0.071,258.024,0.146,41.117,43.342,53.782,53.782,0.386,9.58,356.99,47.89,356.99
13.254,13.254,404.694,13.254,404.694,13.254,72.047,25.487,11.706,11.706,270.690,11.706,270.690,13.254,11.706,11.706,63.189,17.823,380.720,380.720,305.450,380.720,305.450,380.720,380.720,36.224,386.836,6.803,6.803,374.611,6.803,392.619,6.803,6.803,46.000,12.919,42.727,42.727,31.119,42.727,49.127,42.727,42.727,171.461,97.514,16.754,131.968,25.302,6.642,10.193,9.86,51.53,30.90,51.53
9.102,1.045,187.243,1.045,187.243,1.045,56.857,2.009,10.131,2.073,151.080,2.073,151.080,1.045,2.073,2.073,25.332,2.555,173.837,165.779,127.281,165.779,127.281,165.779,165.779,30.432,166.261,15.852,7.795,297.160,7.795,183.944,7.795,7.795,137.608,8.277,17.159,9.102,153.889,9.102,40.673,9.102,9.102,112.621,21.151,35.622,218.070,4.699,4.699,12.858,11.75,138.94,2.30,138.94
8.321,8.321,260.776,8.321,260.776,8.321,68.745,16.001,10.947,10.947,184.742,10.947,184.742,8.321,10.947,10.947,36.303,14.787,236.191,236.191,247.880,236.191,247.880,236.191,236.191,36.242,240.031,4.951,4.951,312.904,4.951,250.925,4.951,4.951,104.039,8.791,61.956,61.956,109.619,61.956,47.639,61.956,61.956,141.290,143.718,15.358,209.032,11.933,11.933,7.955,35.97,314.19,7.10,314.19
0.077,0.077,112.354,0.077,112.354,0.077,49.461,0.147,2.941,2.941,484.803,2.941,484.803,0.077,2.941,2.941,273.887,2.976,94.679,94.679,293.384,94.679,293.384,94.679,94.679,18.364,94.714,9.808,9.808,218.512,9.808,113.800,9.808,9.808,125.198,9.843,17.493,17.493,141.585,17.493,36.873,17.493,17.493,341.712,41.060,80.821,225.804,4.606,4.606,14.973,109.03,224.77,20.00,224.77
57.862,57.862,100.085,57.862,100.085,57.862,100.177,1.939,64.117,64.117,130.809,64.117,130.809,1.008,64.117,7.263,47.126,7.728,111.330,111.330,205.374,111.330,205.374,111.330,54.477,52.785,54.942,64.711,64.711,189.469,64.711,73.241,64.711,7.858,161.271,8.323,114.716,114.716,181.609,114.716,65.381,114.716,57.862,200.088,135.658,169.680,180.781,16.453,16.453,3.697,8.58,55.90,2.47,55.90
1.320,1.320,372.670,1.320,372.670,1.320,251.229,8.205,1.224,1.224,184.106,1.224,184.106,1.320,1.224,1.224,30.830,7.499,248.540,248.540,207.463,248.540,207.463,248.540,248.540,132.745,254.816,7.347,7.347,328.872,7.347,267.895,7.347,7.347,197.231,13.623,3.614,3.614,205.781,3.614,144.805,3.614,3.614,414.804,13.872,18.863,40.596,7.981,7.981,29.292,3.15,327.77,4.95,327.77
9.767,9.767,363.049,9.767,363.049,9.767,30.618,18.781,6.949,6.949,385.105,6.949,385.105,9.767,6.949,6.949,103.793,11.456,361.398,361.398,592.248,361.398,592.248,361.398,361.398,10.208,365.905,5.392,5.392,541.541,5.392,377.980,5.392,5.392,157.731,9.899,16.662,16.662,191.560,16.662,27.999,16.662,16.662,144.620,37.049,93.385,192.429,4.606,4.606,7.590,4.48,375.34,6.26,375.34
57.767,2.746,100.064,2.746,100.064,2.746,24.869,5.280,63.091,8.070,83.235,8.070,83.235,2.746,8.070,8.070,10.181,9.337,153.437,98.416,105.177,98.416,105.177,98.416,98.416,13.001,99.683,60.723,5.702,200.307,5.702,119.048,5.702,5.702,98.997,6.969,112.788,57.767,106.285,57.767,25.026,57.767,57.767,48.051,135.065,18.919,245.939,4.644,4.644,12.099,38.14,227.86,9.14,227.86
57.038,57.038,36.486,57.038,36.486,57.038,27.645,0.168,63.731,63.731,114.196,63.731,114.196,57.038,63.731,63.731,17.703,6.820,88.757,88.757,153.419,88.757,153.419,88.757,88.757,13.907,31.846,66.733,66.733,289.646,66.733,53.799,66.733,66.733,219.503,9.822,113.990,113.990,262.608,113.990,26.761,113.990,113.990,59.255,133.920,182.072,112.761,6.978,6.978,9.971,9.62,355.14,8.23,355.14
44.111,44.111,77.685,44.111,77.685,0.094,78.912,0.181,49.856,49.856,93.829,49.856,93.829,0.094,5.839,5.839,46.973,5.882,87.316,87.316,272.138,87.316,272.138,43.298,43.298,41.117,43.342,53.782,53.782,84.603,53.782,65.649,9.765,9.765,75.684,9.808,88.128,88.128,75.785,88.128,56.832,44.111,44.111,167.002,103.562,20.123,342.855,4.620,4.620,11.083,31.88,286.74,7.52,286.74
20.487,1.827,141.519,1.827,141.519,1.827,38.567,3.513,22.765,4.105,288.558,4.105,288.558,1.827,4.105,4.105,66.211,4.949,149.785,131.125,272.570,131.125,272.570,131.125,131.125,16.754,131.968,25.302,6.642,536.245,6.642,152.918,6.642,6.642,344.032,7.486,39.146,20.487,417.341,20.487,34.014,20.487,20.487,121.531,47.719,96.577,405.846,4.919,4.919,132.465,47.89,134.00,2.55,134.00
7.105,7.105,246.287,7.105,246.287,7.105,80.018,13.663,9.583,9.583,527.206,9.583,527.206,7.105,9.583,9.583,286.389,12.862,214.791,214.791,427.080,214.791,427.080,214.791,214.791,35.622,218.070,4.699,4.699,232.704,4.699,234.164,4.699,4.699,62.844,7.977,50.589,50.589,56.513,50.589,57.973,50.589,50.589,402.029,117.283,86.519,298.174,4.668,4.668,9.349,30.90,229.31,9.88,229.31
7.243,7.243,222.264,7.243,222.264,1.883,44.888,3.621,7.466,7.466,684.171,7.466,684.171,1.883,2.106,2.106,345.818,2.975,213.523,213.523,347.613,213.523,347.613,208.163,208.163,15.358,209.032,11.933,11.933,445.970,11.933,230.205,6.573,6.573,217.639,7.442,12.603,12.603,253.790,12.603,38.026,7.243,7.243,406.064,16.608,138.408,74.023,190.600,190.600,9.579,2.30,427.58,6.32,427.58
5.818,5.818,298.425,5.818,298.425,5.818,160.614,11.189,6.430,6.430,318.457,6.430,318.457,5.818,6.430,6.430,137.084,9.115,223.119,223.119,202.550,223.119,202.550,223.119,223.119,80.821,225.804,4.606,4.606,260.289,4.606,243.691,4.606,4.606,126.820,7.291,25.004,25.004,118.294,25.004,101.696,25.004,25.004,378.519,57.477,4.322,251.316,9.856,9.856,9.861,7.10,208.34,2.92,208.34
12.941,12.941,342.586,2.451,342.586,2.451,329.072,4.713,13.772,13.772,208.721,3.281,208.721,2.451,3.281,3.281,64.958,4.412,190.141,190.141,148.454,179.650,148.454,179.650,179.650,169.680,180.781,16.453,16.453,278.390,5.962,201.949,5.962,5.962,256.271,7.093,23.432,23.432,264.127,12.941,187.685,12.941,12.941,563.711,29.868,44.385,92.025,5.226,5.226,11.754,20.00,131.10,128.88,131.10
0.938,0.938,49.120,0.938,49.120,0.938,35.416,1.804,8.461,8.461,246.932,8.461,246.932,0.938,8.461,8.461,15.229,8.894,40.163,40.163,445.514,40.163,445.514,40.163,40.163,18.863,40.596,7.981,7.981,695.753,7.981,63.362,7.981,7.981,536.245,8.414,82.197,82.197,665.486,82.197,33.095,82.197,82.197,69.509,192.817,17.712,237.510,123.976,123.976,35.973,2.47,200.35,10.16,200.35
5.822,5.822,271.523,5.822,271.523,5.822,173.060,11.195,8.412,8.412,135.059,8.412,135.059,5.822,8.412,8.412,22.698,11.099,189.742,189.742,246.285,189.742,246.285,189.742,189.742,93.385,192.429,4.606,4.606,250.841,4.606,210.644,4.606,4.606,144.808,7.292,43.573,43.573,148.702,43.573,108.505,43.573,43.573,289.143,101.080,22.331,20.376,8.332,8.332,109.028,34.18,220.19,9.61,220.19
5.240,5.240,253.866,5.240,253.866,5.240,41.361,10.075,4.833,4.833,212.001,4.833,212.001,5.240,4.833,4.833,57.794,7.251,243.522,243.522,243.605,243.522,243.605,243.522,243.522,18.919,245.939,4.644,4.644,290.052,4.644,264.747,4.644,4.644,62.167,7.062,15.357,15.357,62.115,15.357,36.810,15.357,15.357,118.074,34.947,33.197,146.553,18.488,18.488,8.584,6.26,545.34,5.76,545.34
1.572,1.572,283.424,1.572,283.424,1.572,344.988,3.023,4.570,4.570,65.072,4.570,65.072,1.572,4.570,4.570,10.931,5.295,112.035,112.035,38.676,112.035,38.676,112.035,112.035,182.072,112.761,6.978,6.978,135.094,6.978,135.347,6.978,6.978,209.548,7.703,24.986,24.986,196.020,24.986,196.272,24.986,24.986,537.991,58.338,9.113,101.558,5.978,5.978,3.145,9.14,298.22,10.17,298.22
5.497,5.497,354.253,5.497,354.253,5.497,47.692,10.570,3.412,3.412,477.487,3.412,477.487,5.497,3.412,3.412,110.133,5.948,340.319,340.319,371.531,340.319,371.531,340.319,340.319,20.123,342.855,4.620,4.620,799.565,4.620,362.558,4.620,4.620,395.259,7.156,6.242,6.242,478.678,6.242,41.670,6.242,6.242,177.948,13.488,18.385,134.824,23.256,23.256,4.476,8.23,35.33,9.14,35.33
1.945,1.945,495.756,2.736,495.756,2.736,188.224,5.261,0.689,0.689,379.101,1.481,379.101,2.736,1.481,1.481,94.760,2.743,403.792,403.792,210.065,404.583,210.065,404.583,404.583,96.577,405.846,4.919,4.919,541.046,5.710,432.348,5.710,5.710,212.156,6.973,1.153,1.153,230.372,1.945,121.673,1.945,1.945,379.561,3.985,54.954,200.800,6.298,6.298,38.136,7.52,185.45,7.30,185.45
6.883,6.883,376.523,6.883,376.523,6.883,173.589,13.236,5.364,5.364,419.181,5.364,419.181,6.883,5.364,5.364,187.845,8.541,294.998,294.998,412.640,294.998,412.640,294.998,294.998,86.519,298.174,4.668,4.668,301.389,4.668,321.754,4.668,4.668,103.194,7.844,14.312,14.312,94.799,14.312,115.164,14.312,14.312,447.953,32.144,30.699,87.904,37.005,37.005,9.616,1.12,436.56,190.45,436.56
187.818,187.818,202.553,187.818,202.553,2.843,263.975,5.466,196.140,196.140,92.051,196.140,92.051,2.843,11.164,11.164,40.762,12.476,257.686,257.686,145.311,257.686,145.311,72.711,72.711,138.408,74.023,190.600,190.600,94.273,190.600,102.369,5.625,5.625,162.467,6.936,372.794,372.794,154.247,372.794,162.343,187.818,187.818,443.146,440.433,37.928,260.234,4.641,4.641,31.883,9.88,162.68,10.48,162.68
0.057,0.057,252.786,0.057,252.786,0.057,22.448,0.110,0.386,0.386,505.159,0.386,505.159,0.057,0.386,0.386,130.200,0.412,251.290,251.290,427.028,251.290,427.028,251.290,251.290,4.322,251.316,9.856,9.856,835.644,9.856,282.521,9.856,9.856,472.484,9.882,1.881,1.881,585.908,1.881,32.784,1.881,1.881,156.970,4.405,35.362,16.037,125.363,9.242,47.886,6.32,216.15,8.89,216.15
0.749,0.749,38.987,0.749,38.987,0.749,52.250,1.441,10.193,10.193,204.648,10.193,204.648,0.749,10.193,10.193,123.398,10.539,20.030,20.030,134.659,20.030,134.659,20.030,20.030,22.331,20.376,8.332,8.332,80.384,8.332,52.036,8.332,8.332,82.063,8.678,204.363,204.363,80.060,204.363,51.712,204.363,204.363,197.980,479.728,149.686,14.840,9.978,9.978,30.901,2.92,249.61,8.49,249.61
11.384,11.384,176.301,11.384,176.301,0.916,72.098,1.762,12.858,12.858,393.696,12.858,393.696,0.916,2.390,2.390,138.509,2.813,156.598,156.598,343.928,156.598,343.928,146.130,146.130,33.197,146.553,18.488,18.488,516.909,18.488,178.143,8.021,8.021,332.028,8.444,21.852,21.852,401.867,21.852,63.100,11.384,11.384,243.804,26.538,41.642,52.267,7.849,7.849,2.295,128.88,341.69,9.52,341.69
2.434,2.434,104.965,2.434,104.965,2.434,29.323,4.680,7.095,7.095,208.338,7.095,208.338,2.434,7.095,7.095,112.246,8.218,100.434,100.434,143.602,100.434,143.602,100.434,100.434,9.113,101.558,5.978,5.978,101.775,5.978,132.230,5.978,5.978,23.878,7.101,46.337,46.337,8.305,46.337,38.759,46.337,46.337,150.683,108.291,49.917,420.738,3.290,3.290,7.095,10.16,203.31,2.92,203.31
17.949,17.949,144.294,17.949,144.294,17.949,38.086,3.103,20.001,20.001,131.101,20.001,131.101,17.949,20.001,20.001,37.968,4.411,150.415,150.415,84.407,150.415,84.407,150.415,150.415,18.385,134.824,23.256,23.256,193.535,23.256,166.627,23.256,23.256,74.421,7.665,34.285,34.285,71.283,34.285,44.376,34.285,34.285,94.439,41.806,25.300,451.325,9.405,9.405,20.001,9.61,158.91,10.42,158.91
2.122,2.122,247.210,2.122,247.210,2.122,104.488,4.080,2.469,2.469,200.346,2.469,200.346,2.122,2.469,2.469,49.515,3.448,199.821,199.821,147.784,199.821,147.784,199.821,199.821,54.954,200.800,6.298,6.298,314.563,6.298,233.084,6.298,6.298,152.088,7.277,8.789,8.789,164.252,8.789,82.774,8.789,8.789,208.957,20.187,12.445,62.916,8.045,8.045,2.469,5.76,79.63,10.02,79.63
30.287,30.287,107.827,1.056,107.827,1.056,55.034,2.031,34.185,34.185,220.188,4.955,220.188,1.056,4.955,4.955,12.180,5.442,116.647,116.647,274.369,87.417,274.369,87.417,87.417,30.699,87.904,37.005,37.005,606.598,7.775,121.461,7.775,7.775,444.357,8.262,59.517,59.517,540.648,30.287,55.510,30.287,30.287,97.913,70.895,17.140,175.272,6.411,6.411,34.185,10.17,127.99,7.88,127.99
6.645,6.645,291.052,6.645,291.052,6.645,83.917,12.777,6.264,6.264,545.344,6.264,545.344,6.645,6.264,6.264,263.628,9.330,257.168,257.168,579.771,257.168,579.771,257.168,257.168,37.928,260.234,4.641,4.641,365.466,4.641,288.550,4.641,4.641,131.622,7.707,21.058,21.058,148.828,21.058,71.912,21.058,21.058,385.473,48.035,50.145,18.852,128.553,128.553,6.264,9.14,395.61,110.90,395.61
116.435,0.315,48.754,0.315,48.754,0.315,76.372,0.605,125.259,9.139,298.215,9.139,298.215,0.315,9.139,9.139,147.475,9.284,132.012,15.892,203.488,15.892,203.488,15.892,15.892,35.362,16.037,125.363,9.242,255.452,9.242,51.371,9.242,9.242,236.240,9.388,232.556,116.435,272.738,116.435,68.656,116.435,116.435,259.210,273.348,63.341,151.572,17.262,17.262,9.139,7.30,211.19,99.77,211.19
0.009,0.009,155.630,0.009,155.630,0.009,282.794,0.017,8.234,8.234,35.334,8.234,35.334,0.009,8.234,8.234,20.677,8.238,14.836,14.836,74.816,14.836,74.816,14.836,14.836,149.686,14.840,9.978,9.978,47.303,9.978,50.706,9.978,9.978,179.974,9.982,88.138,88.138,173.270,88.138,176.673,88.138,88.138,453.157,206.966,11.597,97.886,5.367,5.367,8.234,190.45,336.13,5.41,336.13
1.013,1.013,87.660,1.013,87.660,1.013,82.397,1.948,7.522,7.522,185.448,7.522,185.448,1.013,7.522,7.522,69.217,7.990,51.800,51.800,260.050,51.800,260.050,51.800,51.800,41.642,52.267,7.849,7.849,252.554,7.849,87.249,7.849,7.849,202.341,8.317,62.065,62.065,237.627,62.065,72.322,62.065,62.065,193.256,145.525,11.016,117.833,6.066,6.066,7.522,10.48,283.75,9.69,283.75
3.305,3.305,463.803,4.742,463.803,4.742,102.963,9.118,1.116,1.116,436.563,2.553,436.563,4.742,2.553,2.553,149.559,4.741,417.114,417.114,269.729,418.550,269.729,418.550,418.550,49.917,420.738,3.290,3.290,460.996,4.727,452.345,4.727,4.727,94.379,6.915,1.869,1.869,92.441,3.305,83.789,3.305,3.305,302.439,6.754,34.285,97.682,5.265,5.265,1.116,99.06,105.02,36.17,105.02
0.244,0.244,28.169,0.244,28.169,0.244,54.033,443.753,9.877,9.877,162.680,9.877,162.680,0.244,9.877,9.877,75.491,453.274,7.929,7.929,128.254,7.929,128.254,7.929,7.929,25.300,451.325,9.405,9.405,177.234,9.405,44.562,9.405,9.405,168.337,452.802,188.997,188.997,189.789,188.997,57.117,188.997,188.997,154.824,887.037,23.114,167.287,4.635,4.635,9.877,8.49,425.37,5.84,425.37
0.903,0.903,70.304,0.903,70.304,0.903,33.470,1.736,6.316,6.316,216.152,6.316,216.152,0.903,6.316,6.316,91.216,6.733,62.499,62.499,167.636,62.499,167.636,62.499,62.499,12.445,62.916,8.045,8.045,238.863,8.045,98.996,8.045,8.045,160.367,8.462,45.406,45.406,185.072,45.406,45.205,45.406,45.406,137.131,106.430,24.530,68.987,7.116,7.116,6.316,9.52,102.97,6.01,102.97
2.020,2.020,185.418,2.020,185.418,2.020,39.881,3.885,2.923,2.923,249.612,2.923,249.612,2.020,2.923,2.923,73.331,3.856,174.340,174.340,278.406,174.340,278.406,174.340,174.340,17.140,175.272,6.411,6.411,365.156,6.411,211.347,6.411,6.411,170.583,7.343,11.819,11.819,203.915,11.819,50.106,11.819,11.819,130.353,27.324,49.715,249.006,181.252,181.252,2.923,2.92,366.03,7.17,366.03
